movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
218,False,2,2710,Directing,James Cameron,James Cameron,19.107,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,52fe4228c3a36847f8008515,Directing,Director
219,False,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,5.014,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe4228c3a36847f80085cd,Directing,Director
220,False,2,2746,Directing,Elia Kazan,Elia Kazan,2.046,/6aXiaOiM4rpgNv7Nj8kqetd1aEn.jpg,52fe4228c3a36847f800869d,Directing,Director
221,False,2,2765,Directing,Nicholas Ray,Nicholas Ray,3.581,/j86GyKBdkKzP8HMpfYp6FGVDSC8.jpg,52fe4228c3a36847f8008749,Directing,Director
222,False,2,2798,Directing,Walter Ruttmann,Walter Ruttmann,1.788,/tadF9CxIFsJMTMhyPRWtgDqBzsi.jpg,52fe4228c3a36847f800882f,Directing,Director
223,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4228c3a36847f8008885,Directing,Director
224,False,2,2801,Directing,Andrzej Wajda,Andrzej Wajda,2.901,/okI5WEqZIwFnnUmox1XgSlHDRNn.jpg,52fe4228c3a36847f8008953,Directing,Director
225,False,2,2801,Directing,Andrzej Wajda,Andrzej Wajda,2.901,/okI5WEqZIwFnnUmox1XgSlHDRNn.jpg,52fe4229c3a36847f80089db,Directing,Director
226,False,1,2836,Directing,Kimberly Peirce,Kimberly Peirce,2.279,/lRnwxog6xUZV26mxCVuMFM006CV.jpg,52fe4229c3a36847f8008a8d,Directing,Director
227,False,2,1776,Directing,Francis Ford Coppola,Francis Ford Coppola,8.968,/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,52fe4229c3a36847f8008b9b,Directing,Director
228,False,2,2891,Directing,Josef von Sternberg,Josef von Sternberg,3.741,/vOCR477NWfBYraTJJaBXtVfr2O7.jpg,52fe4229c3a36847f8008c5d,Directing,Director
229,False,2,2917,Directing,James Whale,James Whale,1.654,/zHy3hqskcPynJaWrb9DR2zUpJfd.jpg,52fe4229c3a36847f8008d25,Directing,Director
232,False,2,1776,Directing,Francis Ford Coppola,Francis Ford Coppola,8.968,/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,52fe422ac3a36847f8008f4b,Directing,Director
234,False,2,2991,Directing,Robert Wiene,Robert Wiene,1.661,/e3Abf50qDwnDox7Ro38Y7e0qUuQ.jpg,52fe422ac3a36847f800908b,Directing,Director
235,False,2,3026,Directing,Rob Reiner,Rob Reiner,14.011,/rcmPU3YlhHQVzZlV197qhmRsgEL.jpg,52fe422ac3a36847f8009137,Directing,Director
236,False,2,3045,Directing,P.J. Hogan,P.J. Hogan,1.886,/a9nTCDzLrnrEgD81WiRvZ4zN1VX.jpg,52fe422ac3a36847f80091fb,Directing,Director
237,False,2,3055,Directing,David Mackenzie,David Mackenzie,2.617,/ik6YTYOWdgmou40xRyPlCP4tyGC.jpg,52fe422ac3a36847f800929b,Directing,Director
238,False,2,1776,Directing,Francis Ford Coppola,Francis Ford Coppola,8.968,/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,5e92505cccb15f00136de455,Directing,Director
239,False,2,3146,Directing,Billy Wilder,Billy Wilder,9.11,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg,52fe422bc3a36847f8009421,Directing,Director
240,False,2,1776,Directing,Francis Ford Coppola,Francis Ford Coppola,8.968,/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,5e92517a8e87020016cb1d0e,Directing,Director
241,False,2,1152,Directing,Oliver Stone,Oliver Stone,7.202,/nYduE045hGCTAYIrvVSCoTCT6MK.jpg,52fe422bc3a36847f8009607,Directing,Director
242,False,2,1776,Directing,Francis Ford Coppola,Francis Ford Coppola,8.968,/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,52fe422bc3a36847f8009737,Directing,Director
243,False,2,3224,Directing,Stephen Frears,Stephen Frears,5.522,/2QPhgz395c8MjRpBMidUdSWXOBN.jpg,52fe422cc3a36847f80098c5,Directing,Director
244,False,2,3239,Directing,Ernest B. Schoedsack,Ernest B. Schoedsack,1.891,/6Sc6QdjxCawnFHdx3P56JT3BzIe.jpg,52fe422cc3a36847f8009a1f,Directing,Director
245,False,2,3289,Directing,Paul Weitz,Paul Weitz,3.576,/54Np4lBqGM36uwpzRc4KztJxGJz.jpg,52fe422cc3a36847f8009b07,Directing,Director
246,False,2,3317,Directing,Takeshi Kitano,Takeshi Kitano,17.07,/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg,52fe422cc3a36847f8009be1,Directing,Director
247,False,2,240,Directing,Stanley Kubrick,Stanley Kubrick,16.201,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,52fe422cc3a36847f8009c85,Directing,Director
248,False,2,2662,Directing,Frank Capra,Frank Capra,4.054,/ekvnffPsTGHyukMHpxprNxRt3g5.jpg,52fe422dc3a36847f8009d4d,Directing,Director
250,False,2,3395,Directing,Lasse Spang Olsen,Lasse Spang Olsen,0.988,/twHJZMMeGWtqLIApmhwOIt2C8xT.jpg,52fe422dc3a36847f8009e8f,Directing,Director
252,False,2,3451,Directing,Mel Stuart,Mel Stuart,1.4,/hOMTPvZtyjyGeH5q86YOlggm1kl.jpg,52fe422dc3a36847f8009fe5,Directing,Director
253,False,2,9915,Directing,Guy Hamilton,Guy Hamilton,3.283,/xXRi72ziu0jE6g3k37mxzk4E2oD.jpg,52fe422dc3a36847f800a0ad,Directing,Director
254,False,2,108,Directing,Peter Jackson,Peter Jackson,13.115,/bNc908d59Ba8VDNr4eCcm4G1cR.jpg,52fe422ec3a36847f800a189,Directing,Director
255,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe422ec3a36847f800a283,Directing,Director
256,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe422ec3a36847f800a337,Directing,Director
257,False,2,3556,Directing,Roman Polanski,Roman Polanski,7.509,/5Kks5RMO2az5YOcFJjYXiDt4qH1.jpg,52fe422ec3a36847f800a3e7,Directing,Director
258,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe422ec3a36847f800a46f,Directing,Director
259,False,2,1650,Directing,François Truffaut,François Truffaut,5.383,/23ZfIWLdmTVVeGu6OYNGEAUEtdS.jpg,52fe422ec3a36847f800a525,Directing,Director
260,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe422fc3a36847f800a5dd,Directing,Director
262,False,2,1032,Directing,Martin Scorsese,Martin Scorsese,14.303,/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg,5e911b1a37b3a9001b8b46b2,Directing,Director
265,False,2,2725,Directing,Rainer Werner Fassbinder,Rainer Werner Fassbinder,4.074,/xll1qAg0TOzcuNlfZWEEKB1JxqR.jpg,52fe422fc3a36847f800a7eb,Directing,Director
266,False,2,3776,Directing,Jean-Luc Godard,Jean-Luc Godard,8.694,/rRFS6OMlnRZY0v34hJi3wNuchep.jpg,52fe422fc3a36847f800a8e7,Directing,Director
267,False,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,5.014,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe422fc3a36847f800a92b,Directing,Director
268,False,2,510,Directing,Tim Burton,Tim Burton,15.15,/oWZDgLRr4zgRiJEsOAtgntPd5bI.jpg,52fe422fc3a36847f800a9f1,Directing,Director
269,False,2,3776,Directing,Jean-Luc Godard,Jean-Luc Godard,8.694,/rRFS6OMlnRZY0v34hJi3wNuchep.jpg,52fe4230c3a36847f800aad7,Directing,Director
272,False,2,525,Directing,Christopher Nolan,Christopher Nolan,20.91,/xuAIuYSmsUzKlUMBFGVZaWsY3DZ.jpg,5e83acf488bbe60018a69a1e,Directing,Director
273,False,2,3722,Directing,Hans Weingartner,Hans Weingartner,0.84,,52fe4230c3a36847f800acbf,Directing,Director
274,False,2,16294,Directing,Jonathan Demme,Jonathan Demme,3.835,/w9Lw3xTEFQUYELkl9AH5i3p5OhJ.jpg,52fe4230c3a36847f800adbd,Directing,Director
275,False,2,1223,Directing,Joel Coen,Joel Coen,4.395,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe4230c3a36847f800af05,Directing,Director
276,False,2,3722,Directing,Hans Weingartner,Hans Weingartner,0.84,,52fe4231c3a36847f800afa1,Directing,Director
279,False,2,3974,Directing,Miloš Forman,Miloš Forman,2.815,/O2Crxh0l3u1mxHvjA6003gEpi7.jpg,52fe4231c3a36847f800b1bb,Directing,Director
280,False,2,2710,Directing,James Cameron,James Cameron,19.107,/9NAZnTjBQ9WcXAQEzZpKy4vdQto.jpg,52fe4231c3a36847f800b289,Directing,Director
281,False,1,14392,Directing,Kathryn Bigelow,Kathryn Bigelow,6.636,/7wiMnFR6WP9SK870AvNQ3LccLi7.jpg,52fe4231c3a36847f800b373,Directing,Director
284,False,2,3146,Directing,Billy Wilder,Billy Wilder,9.11,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg,52fe4232c3a36847f800b489,Directing,Director
285,False,2,1704,Directing,Gore Verbinski,Gore Verbinski,5.052,/rSQRdmLNAwdKxrtvBSSlBmWeSsj.jpg,52fe4232c3a36847f800b4fd,Directing,Director
286,False,2,1869,Directing,Sönke Wortmann,Sönke Wortmann,0.997,/hFQeziBgFDu5YsLb5ofqTErq0J9.jpg,52fe4232c3a36847f800b5e1,Directing,Director
288,False,2,4065,Directing,Fred Zinnemann,Fred Zinnemann,2.85,/vCdL6xfN6ey7Zb8SRb6ROiuFV8n.jpg,52fe4232c3a36847f800b757,Directing,Director
289,False,2,4109,Directing,Michael Curtiz,Michael Curtiz,3.881,/AnxPuEsdjPTJ6uIaHY0KdgBeu7t.jpg,52fe4233c3a36847f800b83b,Directing,Director
290,False,2,1223,Directing,Joel Coen,Joel Coen,4.395,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe4233c3a36847f800b92b,Directing,Director
290,False,2,1224,Directing,Ethan Coen,Ethan Coen,8.437,/ccvoiEe3gEMAth1Oy8SJxVeMcAk.jpg,640fea2cc390c5008f73d5af,Directing,Director
292,False,2,201,Directing,Michel Gondry,Michel Gondry,6.214,/1IAnVsl8JgHpUirBXpsbLlWyS1y.jpg,52fe4233c3a36847f800baad,Directing,Director
294,False,1,4163,Directing,Donna Deitch,Donna Deitch,1.726,/sxMj1Mtdm9FGiRNIfyfSz4vI88S.jpg,52fe4233c3a36847f800bc33,Directing,Director
296,False,2,7213,Directing,Jonathan Mostow,Jonathan Mostow,6.501,/yRMYvjGLIf0aOUKVLnU6jSpR1oQ.jpg,52fe4233c3a36847f800bc99,Directing,Director
297,False,2,769,Directing,Martin Brest,Martin Brest,4.495,/bqR72AZbmi0CnLarTpOv9YA9IzG.jpg,52fe4234c3a36847f800be5d,Directing,Director
298,False,2,1884,Directing,Steven Soderbergh,Steven Soderbergh,4.689,/872DPaUxTlAOhxBb70h3vaWhMvz.jpg,52fe4234c3a36847f800bee7,Directing,Director
299,False,2,2000,Directing,Lewis Milestone,Lewis Milestone,1.117,/zcbvWlJTkFcVJ86Yjsvx82Mjgul.jpg,52fe4234c3a36847f800bf65,Directing,Director
300,False,2,201,Directing,Michel Gondry,Michel Gondry,6.214,/1IAnVsl8JgHpUirBXpsbLlWyS1y.jpg,52fe4234c3a36847f800bffb,Directing,Director
301,False,2,11435,Directing,Howard Hawks,Howard Hawks,4.357,/hG2oF9wZlqwGqP6EhG0qaN9Afg7.jpg,52fe4234c3a36847f800c11b,Directing,Director
302,False,2,4387,Directing,François Ozon,François Ozon,4.512,/uf0PWUFwYlZpDFVaHF7qDR4uvID.jpg,52fe4234c3a36847f800c159,Directing,Director
303,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe4235c3a36847f800c211,Directing,Director
306,False,2,4610,Directing,John Landis,John Landis,7.947,/nXKdxxELgAaGecCpxAWCoj6TV3f.jpg,52fe4235c3a36847f800c321,Directing,Director
307,False,2,4410,Directing,Roberto Rossellini,Roberto Rossellini,3.907,/tdHaR0BGoJcT8yNrcAX4NE6cmyU.jpg,52fe4235c3a36847f800c3c3,Directing,Director
308,False,2,4429,Directing,Jim Jarmusch,Jim Jarmusch,5.264,/iMpIrvhoO9SZWhiDkSzaUt9Yd4N.jpg,52fe4235c3a36847f800c491,Directing,Director
309,False,2,4453,Directing,Thomas Vinterberg,Thomas Vinterberg,3.802,/1lChKBPVLqbn7Kl8lHghybBVzgw.jpg,52fe4235c3a36847f800c577,Directing,Director
310,False,2,4499,Directing,Tom Shadyac,Tom Shadyac,3.947,/kuliB1DrKSbdn2jxESncPbWxGrD.jpg,52fe4236c3a36847f800c66d,Directing,Director
311,False,2,4385,Directing,Sergio Leone,Sergio Leone,9.567,/2576qoW8l9Z1nKGM10ar60aIwUu.jpg,52fe4236c3a36847f800c745,Directing,Director
312,False,1,4522,Directing,Caroline Link,Caroline Link,1.673,/wury1wJHNfzVmePjjGCBkAqpUmJ.jpg,52fe4236c3a36847f800c8b3,Directing,Director
313,False,2,4575,Directing,Marc Evans,Marc Evans,0.98,/h7CkE0A3ZLI3InPJRx0J5uPF8Wj.jpg,52fe4236c3a36847f800c9f7,Directing,Director
314,True,2,4586,Directing,Pitof,Pitof,3.674,/z7lKv1EscqXN6LjxEj45gE3D1jA.jpg,52fe4236c3a36847f800ca97,Directing,Director
315,False,2,4590,Directing,Russ Meyer,Russ Meyer,3.28,/zNVAAdgIk9q3SQadZuQKr6wHlXM.jpg,52fe4236c3a36847f800cb13,Directing,Director
316,False,2,4617,Directing,Andreas Dresen,Andreas Dresen,1.652,/aNgqbOIPxBNkrDnpM2qzXYBTanb.jpg,52fe4237c3a36847f800cb97,Directing,Director
317,False,1,4634,Directing,Jasmila Žbanić,Jasmila Žbanić,1.092,/kDNpD0wHILT2Vm8TqWPlxJRrbX5.jpg,52fe4237c3a36847f800cc19,Directing,Director
318,False,2,2303,Directing,Wim Wenders,Wim Wenders,6.689,/AbqrYglSgaMfetQAeqdHaqiPSof.jpg,52fe4237c3a36847f800ccc9,Directing,Director
319,False,2,893,Directing,Tony Scott,Tony Scott,9.077,/zEEbiNa8Pqw3U6pZ8Z2y3dlJJnC.jpg,52fe4237c3a36847f800cda7,Directing,Director
320,False,2,525,Directing,Christopher Nolan,Christopher Nolan,20.91,/xuAIuYSmsUzKlUMBFGVZaWsY3DZ.jpg,5e83ad2e24f2ce0018710514,Directing,Director
326,False,2,4755,Directing,David R. Ellis,David R. Ellis,3.256,/zw1ccRyxUBy0y7JDdXTZAYg96xd.jpg,52fe4238c3a36847f800d123,Directing,Director
327,False,2,3317,Directing,Takeshi Kitano,Takeshi Kitano,17.07,/9fyYreFJT8CPe8Ok2y1LE0btNYS.jpg,52fe4238c3a36847f800d1af,Directing,Director
329,False,2,488,Directing,Steven Spielberg,Steven Spielberg,37.943,/tZxcg19YQ3e8fJ0pOs7hjlnmmr6.jpg,52fe4238c3a36847f800d291,Directing,Director
330,False,2,488,Directing,Steven Spielberg,Steven Spielberg,37.943,/tZxcg19YQ3e8fJ0pOs7hjlnmmr6.jpg,52fe4238c3a36847f800d3ad,Directing,Director
331,False,2,4945,Directing,Joe Johnston,Joe Johnston,10.27,/fbGZo6CG9Z9zKFh8D5wHunyu7gJ.jpg,52fe4238c3a36847f800d479,Directing,Director
332,False,2,4759,Directing,David Kellogg,David Kellogg,1.38,,52fe4238c3a36847f800d529,Directing,Director
333,False,1,4760,Directing,Deepa Mehta,Deepa Mehta,1.427,/d4EDC75axLzRLvwlSz7xMIrqQbv.jpg,52fe4239c3a36847f800d5bb,Directing,Director
334,False,2,4762,Directing,Paul Thomas Anderson,Paul Thomas Anderson,9.527,/29DHpRKddqTwo2NU162Y49JoQYa.jpg,52fe4239c3a36847f800d677,Directing,Director
335,False,2,4385,Directing,Sergio Leone,Sergio Leone,9.567,/2576qoW8l9Z1nKGM10ar60aIwUu.jpg,5eebc05b81da3900344fe392,Directing,Director
336,False,2,4385,Directing,Sergio Leone,Sergio Leone,9.567,/2576qoW8l9Z1nKGM10ar60aIwUu.jpg,52fe4239c3a36847f800d827,Directing,Director
337,False,2,5005,Directing,François Dupeyron,François Dupeyron,0.631,,52fe4239c3a36847f800d8cd,Directing,Director
338,False,2,4780,Directing,Wolfgang Becker,Wolfgang Becker,2.588,/zAR0n3cgkhhDZUx2xQsy2Cfzwyz.jpg,52fe4239c3a36847f800d961,Directing,Director
339,False,2,4429,Directing,Jim Jarmusch,Jim Jarmusch,5.264,/iMpIrvhoO9SZWhiDkSzaUt9Yd4N.jpg,52fe423ac3a36847f800daf3,Directing,Director
341,False,2,4883,Directing,Manuel Pradal,Manuel Pradal,1.4,/bZukjvaK7VbZ1qgmVsEUzlOqdXC.jpg,52fe423ac3a36847f800dc6f,Directing,Director
342,False,2,5192,Directing,Marco Kreuzpaintner,Marco Kreuzpaintner,0.791,/kFz3ul8562LJiN23yrz402Wyvq6.jpg,52fe423ac3a36847f800dd09,Directing,Director
343,False,2,4964,Directing,Hal Ashby,Hal Ashby,3.179,/9vctTo3QwSZmeALbeWlNXmUu8cB.jpg,52fe423ac3a36847f800ddd1,Directing,Director
345,False,2,240,Directing,Stanley Kubrick,Stanley Kubrick,16.201,/yFT0VyIelI9aegZrsAwOG5iVP4v.jpg,52fe423bc3a36847f800df45,Directing,Director
346,False,2,5026,Directing,Akira Kurosawa,Akira Kurosawa,14.485,/eGexa6MZ22T1MZxce1qR3RcAYaS.jpg,52fe423bc3a36847f800dfdd,Directing,Director
347,False,2,5030,Directing,Edgar G. Ulmer,Edgar G. Ulmer,1.502,/uH5SR17ZJwe4y9K1CtkfQerIcCu.jpg,52fe423bc3a36847f800e08b,Directing,Director
347,False,2,4065,Directing,Fred Zinnemann,Fred Zinnemann,2.85,/vCdL6xfN6ey7Zb8SRb6ROiuFV8n.jpg,628f5695cddbbc0e190bfedc,Directing,Director
347,False,2,5029,Directing,Robert Siodmak,Robert Siodmak,1.094,/6Az7VLGpET7wtVLQPfsrCJGPaL8.jpg,52fe423bc3a36847f800e079,Directing,Director
348,False,2,578,Directing,Ridley Scott,Ridley Scott,11.865,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg,52fe423bc3a36847f800e117,Directing,Director
349,False,2,5066,Directing,Olivier Ducastel,Olivier Ducastel,1.38,/aHL0qEasSybjiIVri6WEVctBMra.jpg,52fe423bc3a36847f800e1fd,Directing,Director
349,False,2,5067,Directing,Jacques Martineau,Jacques Martineau,1.4,/5WSELi82AoBHP8hMZsskVjg68Pc.jpg,52fe423bc3a36847f800e203,Directing,Director
350,False,2,5065,Directing,David Frankel,David Frankel,1.477,/xhiIfSUwQmELt4iSDdfAnC2QLBe.jpg,52fe423bc3a36847f800e2c5,Directing,Director
363,False,2,5125,Directing,Fatih Akin,Fatih Akin,2.889,/jqxUPrXlsAoNPY2GiZaZXUjFbTH.jpg,52fe423bc3a36847f800e46f,Directing,Director
364,False,2,510,Directing,Tim Burton,Tim Burton,15.15,/oWZDgLRr4zgRiJEsOAtgntPd5bI.jpg,52fe423cc3a36847f800e513,Directing,Director
377,False,2,5140,Directing,Wes Craven,Wes Craven,5.566,/eqwl6owrYykeTGTpKxwcAkbEJmg.jpg,52fe423cc3a36847f800e5cd,Directing,Director
378,False,2,1223,Directing,Joel Coen,Joel Coen,4.395,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe423cc3a36847f800e681,Directing,Director
378,False,2,1224,Directing,Ethan Coen,Ethan Coen,8.437,/ccvoiEe3gEMAth1Oy8SJxVeMcAk.jpg,64100441323eba00844a8def,Directing,Director
379,False,2,1223,Directing,Joel Coen,Joel Coen,4.395,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe423cc3a36847f800e767,Directing,Director
379,False,2,1224,Directing,Ethan Coen,Ethan Coen,8.437,/ccvoiEe3gEMAth1Oy8SJxVeMcAk.jpg,6410057bb4224200826e8883,Directing,Director
380,False,2,8246,Directing,Barry Levinson,Barry Levinson,3.647,/kzuMpDnfx2O8wFNbITJ3dTY6YCq.jpg,52fe423cc3a36847f800e8a7,Directing,Director
381,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,52fe423cc3a36847f800e985,Directing,Director
383,False,2,5216,Directing,Gus Van Sant,Gus Van Sant,6.917,/kICHgrSh4eiICjz8piy9fTXIgph.jpg,52fe423dc3a36847f800ea05,Directing,Director
387,False,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,5.099,/8TTijeJBFITOhvJruS68aCjwK9f.jpg,52fe423dc3a36847f800eaad,Directing,Director
388,False,2,5281,Directing,Spike Lee,Spike Lee,5.188,/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,52fe423dc3a36847f800eb6f,Directing,Director
389,False,2,39996,Directing,Sidney Lumet,Sidney Lumet,4.287,/zuYwoP6mTEAJu9pTZ7u3NKP67gu.jpg,5e8e3c2f62e86f00159ba2f3,Directing,Director
390,False,2,2303,Directing,Wim Wenders,Wim Wenders,6.689,/AbqrYglSgaMfetQAeqdHaqiPSof.jpg,52fe423dc3a36847f800ece9,Directing,Director
391,False,2,4385,Directing,Sergio Leone,Sergio Leone,9.567,/2576qoW8l9Z1nKGM10ar60aIwUu.jpg,52fe423dc3a36847f800edaf,Directing,Director
392,False,2,5306,Directing,Lasse Hallström,Lasse Hallström,7.081,/zEz9LphkDBcGAAYGdjIU5QzjB9C.jpg,52fe423dc3a36847f800ee57,Directing,Director
393,False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,20.868,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,5e840ec29b6e470013a03b50,Directing,Director
395,False,2,4014,Directing,Paul W. S. Anderson,Paul W. S. Anderson,14.345,/AeYYSi30WCkowdk04Awa0kr1E4S.jpg,52fe423ec3a36847f800f063,Directing,Director
396,False,2,5342,Directing,Mike Nichols,Mike Nichols,3.427,/eJgJEVil7iOJ9sTAXLCVRKfeKKM.jpg,52fe423ec3a36847f800f12d,Directing,Director
398,False,2,5345,Directing,Bennett Miller,Bennett Miller,1.708,/r1XGBl8TYNuCm7APjWN8npP4DEw.jpg,52fe423ec3a36847f800f26f,Directing,Director
400,False,2,5501,Directing,Gary Fleder,Gary Fleder,3.625,/w7P8UyWeyB2CB4Eq9wHlMVj7bQk.jpg,52fe423ec3a36847f800f319,Directing,Director
402,False,2,10491,Directing,Paul Verhoeven,Paul Verhoeven,6.98,/wxkroRBtM6NKZdx9sYLFfFSGnaR.jpg,52fe423fc3a36847f800f531,Directing,Director
403,False,2,5696,Directing,Bruce Beresford,Bruce Beresford,3.742,/p5p1YhKTh1EOSvf1NO96oBQI2Ll.jpg,52fe423fc3a36847f800f62b,Directing,Director
404,False,2,5602,Directing,David Lynch,David Lynch,17.367,/b6TnSpuqeOlbq7aHH9G4inmQ1v9.jpg,52fe423fc3a36847f800f709,Directing,Director
405,False,2,4415,Directing,Federico Fellini,Federico Fellini,6.035,/dtT6h0q7t3wLVlzc0ARNR8n5vlm.jpg,52fe423fc3a36847f800f7ed,Directing,Director
407,False,2,5125,Directing,Fatih Akin,Fatih Akin,2.889,/jqxUPrXlsAoNPY2GiZaZXUjFbTH.jpg,52fe4240c3a36847f800f957,Directing,Director
408,False,2,5446,Directing,David Hand,David Hand,1.401,/fZ5OKDm8YJmAfzPdvatMGuCRDu6.jpg,52fe4240c3a36847f800fa1b,Directing,Director
410,False,2,4617,Directing,Andreas Dresen,Andreas Dresen,1.652,/aNgqbOIPxBNkrDnpM2qzXYBTanb.jpg,52fe4240c3a36847f800fc01,Directing,Director
414,False,2,5572,Directing,Joel Schumacher,Joel Schumacher,4.094,/ttXniaNjekrOBjLQpZqTv89AakA.jpg,52fe4240c3a36847f800fdd9,Directing,Director
415,False,2,5572,Directing,Joel Schumacher,Joel Schumacher,4.094,/ttXniaNjekrOBjLQpZqTv89AakA.jpg,52fe4241c3a36847f800fe9f,Directing,Director
419,False,2,5636,Directing,Helmut Dietl,Helmut Dietl,0.84,/wl8aozjRhQoYAfXFjoC2Kmmlrw7.jpg,52fe4241c3a36847f800ff5b,Directing,Director
421,False,2,5655,Directing,Wes Anderson,Wes Anderson,18.158,/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg,52fe4241c3a36847f801002b,Directing,Director
422,False,2,4415,Directing,Federico Fellini,Federico Fellini,6.035,/dtT6h0q7t3wLVlzc0ARNR8n5vlm.jpg,52fe4241c3a36847f8010101,Directing,Director
423,False,2,3556,Directing,Roman Polanski,Roman Polanski,7.509,/5Kks5RMO2az5YOcFJjYXiDt4qH1.jpg,52fe4241c3a36847f801018d,Directing,Director
424,False,2,488,Directing,Steven Spielberg,Steven Spielberg,37.943,/tZxcg19YQ3e8fJ0pOs7hjlnmmr6.jpg,52fe4241c3a36847f801024d,Directing,Director
426,False,2,2636,Directing,Alfred Hitchcock,Alfred Hitchcock,21.166,/108fiNM6poRieMg7RIqLJRxdAwG.jpg,5e9250aa84448e00128f07bc,Directing,Director
428,False,2,5742,Directing,Stefan Krohmer,Stefan Krohmer,1.38,,52fe4242c3a36847f8010523,Directing,Director
429,False,2,4385,Directing,Sergio Leone,Sergio Leone,9.567,/2576qoW8l9Z1nKGM10ar60aIwUu.jpg,52fe4242c3a36847f80105d3,Directing,Director
430,False,2,3146,Directing,Billy Wilder,Billy Wilder,9.11,/tfVte6h2dlLn59Q0Mi6AvWAyRLP.jpg,52fe4242c3a36847f80106ab,Directing,Director
431,False,2,5877,Directing,Vincenzo Natali,Vincenzo Natali,5.757,/rvYH9Ns2rTZ4X8OlMkfSCh7FPET.jpg,52fe4242c3a36847f8010773,Directing,Director
433,False,2,5834,Directing,Robert Stevenson,Robert Stevenson,2.499,/AfqR78fhdCGcCo52zRbUuSYwUsO.jpg,52fe4243c3a36847f8010841,Directing,Director
435,False,2,6046,Directing,Roland Emmerich,Roland Emmerich,10.145,/mN8x74uv9yQ7dJl8nh2q26mkY8v.jpg,52fe4243c3a36847f80109e9,Directing,Director
436,False,2,5872,Directing,Joshua Marston,Joshua Marston,1.45,/opvpMk86A1CIHPTSM0PEMfvPpqk.jpg,52fe4243c3a36847f8010ad5,Directing,Director
438,False,2,5917,Directing,Ernie Barbarash,Ernie Barbarash,4.391,/ezWrRebtvkObXt4yKXPbOukajtm.jpg,52fe4243c3a36847f8010c3b,Directing,Director
439,False,2,4415,Directing,Federico Fellini,Federico Fellini,6.035,/dtT6h0q7t3wLVlzc0ARNR8n5vlm.jpg,5e84be4f98f1f10012a944fb,Directing,Director
441,False,2,201,Directing,Michel Gondry,Michel Gondry,6.214,/1IAnVsl8JgHpUirBXpsbLlWyS1y.jpg,52fe4244c3a36847f8010e47,Directing,Director
445,False,2,6011,Directing,Michael Haneke,Michael Haneke,6.502,/76Y4Li5lTbABoC8l9hR0khmmYuj.jpg,52fe4244c3a36847f8010ffb,Directing,Director
446,False,2,6094,Directing,Hans-Christian Schmid,Hans-Christian Schmid,0.6,,52fe4245c3a36847f801111d,Directing,Director
451,False,2,6111,Directing,Mike Figgis,Mike Figgis,2.32,/8qTZVgAlkb0N03CW66q1j2VTdQw.jpg,52fe4245c3a36847f80111a5,Directing,Director
